SERVICIO	I / O	VARIABLE	TIPO_DATO	LONGITUD	CARDINALIDAD	CAMPO	DESCRIPCION	PATH	VALOR	Observacion
EvaluadorLight	IN	otrosDescuentos						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoLibranza:otrosDescuentos		
EvaluadorLight	IN	ingresoFijo						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoCartaLaboral:ingresoFijo		
EvaluadorLight	IN	ingresoPromedio						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoCartaLaboral:ingresoPromedio		
EvaluadorLight	IN	ingresoVariable						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoCartaLaboral:ingresoVariable		
EvaluadorLight	IN	ingresosEfectivo						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoCartaLaboral:ingresosEfectivo		
EvaluadorLight	IN	codMonedaIngreso						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoCartaLaboral:codMonedaIngreso		
EvaluadorLight	IN	codOrigenFondosIngresos						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoCartaLaboral:codOrigenFondosIngresos		
EvaluadorLight	IN	numeroDeMetodoCertificado						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoCertificados:MetodoCertificado:numeroDeMetodoCertificado	3	
EvaluadorLight	IN	ingreso						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:MetodoCertificados:MetodoCertificado:ingreso	20000000	
EvaluadorLight	IN	actividadLaboral						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:actividadLaboral	E	
EvaluadorLight	IN	flagPrincipal						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:flagPrincipal	S	
EvaluadorLight	IN	actividadEconomica						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:actividadEconomica		
EvaluadorLight	IN	fechaInicio						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:fechaInicio		
EvaluadorLight	IN	fechaFin						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:fechaFin		
EvaluadorLight	IN	tipoContrato						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:tipoContrato	2	
EvaluadorLight	IN	cargo						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:cargo		
EvaluadorLight	IN	carrera						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:carrera		
EvaluadorLight	IN	nitEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:nitEmpresa		
EvaluadorLight	IN	flagFraudeEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:flagFraudeEmpresa	N	
EvaluadorLight	IN	mesesActivo						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:mesesActivo		
EvaluadorLight	IN	mesesCesante						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:mesesCesante		
EvaluadorLight	IN	anoQueCursa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:anoQueCursa		
EvaluadorLight	IN	universidad						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:universidad		
EvaluadorLight	IN	valActividadIndependiente						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:valActividadIndependiente		
EvaluadorLight	IN	codActividadPrincipal						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codActividadPrincipal		
EvaluadorLight	IN	codSituacionLaboral						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codSituacionLaboral		
EvaluadorLight	IN	codActividadEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codActividadEmpresa		
EvaluadorLight	IN	codActividadComercial						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codActividadComercial		
EvaluadorLight	IN	codCiudadEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codCiudadEmpresa		
EvaluadorLight	IN	codDepartamentoEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codDepartamentoEmpresa		
EvaluadorLight	IN	codMunicipioEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codMunicipioEmpresa		
EvaluadorLight	IN	codPaisEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codPaisEmpresa		
EvaluadorLight	IN	codColoniaEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:codColoniaEmpresa		
EvaluadorLight	IN	valDireccionEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:valDireccionEmpresa		
EvaluadorLight	IN	valPuntoReferenciaEmpresa						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:ActividadesLaborales:ActividadLaboral:valPuntoReferenciaEmpresa		
EvaluadorLight	IN	nombreAtributo						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:AtributosSolicitante:AtributoSolicitante:nombreAtributo		
EvaluadorLight	IN	valorAtributo						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:AtributosSolicitante:AtributoSolicitante:valorAtributo		
EvaluadorLight	IN	valEstadoExamenesMedicos						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:valEstadoExamenesMedicos		
EvaluadorLight	IN	valFlagMarcaEstadoSalud						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:valFlagMarcaEstadoSalud		
EvaluadorLight	IN	valFlagCuentaDeNomina						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:CuentaDeNomina:valFlagCuentaDeNomina		
EvaluadorLight	IN	valDispersion1m						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:CuentaDeNomina:valDispersion1m		
EvaluadorLight	IN	valDispersion2m						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:CuentaDeNomina:valDispersion2m		
EvaluadorLight	IN	valDispersion3m						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:CuentaDeNomina:valDispersion3m		
EvaluadorLight	IN	valDispersion4m						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:CuentaDeNomina:valDispersion4m		
EvaluadorLight	IN	valDispersion5m						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:CuentaDeNomina:valDispersion5m		
EvaluadorLight	IN	valDispersion6m						eval:EvaluadorLight:Request:Data:Solicitantes:Solicitante:CuentaDeNomina:valDispersion6m		
EvaluadorLight	IN	codIdProducto						eval:EvaluadorLight:Request:Data:Productos:Producto:codIdProducto	35893	
EvaluadorLight	IN	tipo						eval:EvaluadorLight:Request:Data:Productos:Producto:tipo	SC	
EvaluadorLight	IN	familia						eval:EvaluadorLight:Request:Data:Productos:Producto:familia	TDC	
EvaluadorLight	IN	numeroNivel						eval:EvaluadorLight:Request:Data:Productos:Producto:NivelesProducto:NivelProducto:numeroNivel	4	
EvaluadorLight	IN	valorNivel						eval:EvaluadorLight:Request:Data:Productos:Producto:NivelesProducto:NivelProducto:valorNivel	CBD	
EvaluadorLight	IN	amortizacion						eval:EvaluadorLight:Request:Data:Productos:Producto:amortizacion	9	
EvaluadorLight	IN	moneda						eval:EvaluadorLight:Request:Data:Productos:Producto:moneda	3	
EvaluadorLight	IN	tipoTasa						eval:EvaluadorLight:Request:Data:Productos:Producto:tipoTasa	3	
EvaluadorLight	IN	tipoCobertura						eval:EvaluadorLight:Request:Data:Productos:Producto:tipoCobertura		
EvaluadorLight	IN	plazoSolicitado						eval:EvaluadorLight:Request:Data:Productos:Producto:plazoSolicitado	24	
EvaluadorLight	IN	montoSolicitado						eval:EvaluadorLight:Request:Data:Productos:Producto:montoSolicitado	0	
EvaluadorLight	IN	opcionCompra						eval:EvaluadorLight:Request:Data:Productos:Producto:opcionCompra		
EvaluadorLight	IN	flagReferido						eval:EvaluadorLight:Request:Data:Productos:Producto:flagReferido		
EvaluadorLight	IN	libranza						eval:EvaluadorLight:Request:Data:Productos:Producto:libranza		
EvaluadorLight	IN	codigoConvenio						eval:EvaluadorLight:Request:Data:Productos:Producto:codigoConvenio		
EvaluadorLight	IN	tipoConvenio						eval:EvaluadorLight:Request:Data:Productos:Producto:tipoConvenio		
EvaluadorLight	IN	codigoConvenioClubesYColegios						eval:EvaluadorLight:Request:Data:Productos:Producto:codigoConvenioClubesYColegios		
EvaluadorLight	IN	prioridad						eval:EvaluadorLight:Request:Data:Productos:Producto:prioridad		
EvaluadorLight	IN	flagMultiplesSolicitantes						eval:EvaluadorLight:Request:Data:Productos:Producto:flagMultiplesSolicitantes		
EvaluadorLight	IN	cuotaSolicitadaSimulador						eval:EvaluadorLight:Request:Data:Productos:Producto:cuotaSolicitadaSimulador		
EvaluadorLight	IN	momentoAutorizacionLibranza						eval:EvaluadorLight:Request:Data:Productos:Producto:momentoAutorizacionLibranza		
EvaluadorLight	IN	productoNovedadFM						eval:EvaluadorLight:Request:Data:Productos:Producto:productoNovedadFM		
EvaluadorLight	IN	codMotivoSolicitudCredito						eval:EvaluadorLight:Request:Data:Productos:Producto:codMotivoSolicitudCredito		
EvaluadorLight	IN	tipoGarantia						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:tipoGarantia		
EvaluadorLight	IN	matriculaGarantiaExistente						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:matriculaGarantiaExistente		
EvaluadorLight	IN	numeroNivel						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:NivelesGarantia:NivelGarantia:numeroNivel		
EvaluadorLight	IN	valorNivel						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:NivelesGarantia:NivelGarantia:valorNivel		
EvaluadorLight	IN	valorVariable						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:NivelesGarantia:NivelGarantia:valorVariable		
EvaluadorLight	IN	valorAutorizado						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:valorAutorizado		
EvaluadorLight	IN	valorGarantia						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:valorGarantia		
EvaluadorLight	IN	fechaAvaluo						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:fechaAvaluo		
EvaluadorLight	IN	montoSolicitudesCurso						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:montoSolicitudesCurso		
EvaluadorLight	IN	valorAvaluo						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:valorAvaluo		
EvaluadorLight	IN	valorComercial						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:valorComercial		
EvaluadorLight	IN	valorGarantiaReportado						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:valorGarantiaReportado		
EvaluadorLight	IN	nombreAtributo						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:AtributosGarantia:Atributo:nombreAtributo		
EvaluadorLight	IN	valorAtributo						eval:EvaluadorLight:Request:Data:Productos:Producto:Garantia:AtributosGarantia:Atributo:valorAtributo		
EvaluadorLight	IN	banda						eval:EvaluadorLight:Request:Data:Productos:Producto:CondicionesTDC:banda		
EvaluadorLight	IN	color						eval:EvaluadorLight:Request:Data:Productos:Producto:CondicionesTDC:color		
EvaluadorLight	IN	limiteSobrecupo						eval:EvaluadorLight:Request:Data:Productos:Producto:CondicionesTDC:limiteSobrecupo		
EvaluadorLight	IN	tipoSeguro						eval:EvaluadorLight:Request:Data:Productos:Producto:Seguros:Seguro:tipoSeguro		
EvaluadorLight	IN	tasaFinal						eval:EvaluadorLight:Request:Data:Productos:Producto:Seguros:Seguro:tasaFinal		
EvaluadorLight	IN	flagSeguro						eval:EvaluadorLight:Request:Data:Productos:Producto:Seguros:Seguro:flagSeguro		
EvaluadorLight	IN	secuenciaDeDatosSeguro						eval:EvaluadorLight:Request:Data:Productos:Producto:Seguros:Seguro:DatosSeguro:secuenciaDeDatosSeguro		
EvaluadorLight	IN	tasaFinal						eval:EvaluadorLight:Request:Data:Productos:Producto:Seguros:Seguro:DatosSeguro:tasaFinal		
EvaluadorLight	IN	secuenciaExtraprima						eval:EvaluadorLight:Request:Data:Productos:Producto:Seguros:Seguro:DatosSeguro:ExtraPrima:secuenciaExtraprima		
EvaluadorLight	IN	valorExtraprima						eval:EvaluadorLight:Request:Data:Productos:Producto:Seguros:Seguro:DatosSeguro:ExtraPrima:valorExtraprima		
EvaluadorLight	IN	tasaEvaluacionMinimo						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:tasaEvaluacionMinimo		
EvaluadorLight	IN	tasaEvaluacionMaximo						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:tasaEvaluacionMaximo		
EvaluadorLight	IN	plazoMinimo						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:plazoMinimo	24	
EvaluadorLight	IN	plazoMaximo						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:plazoMaximo	24	
EvaluadorLight	IN	montoMinimo						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:montoMinimo	300000	
EvaluadorLight	IN	montoMaximo						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:montoMaximo	999999999	
EvaluadorLight	IN	tasaUtilizacion						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:tasaUtilizacion		
EvaluadorLight	IN	tasaCobertura						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:tasaCobertura		
EvaluadorLight	IN	tasaPeriodoGracia						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:tasaPeriodoGracia		
EvaluadorLight	IN	tasaDiferido						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:tasaDiferido		
EvaluadorLight	IN	plazoCobertura						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:plazoCobertura		
EvaluadorLight	IN	plazoPeriodoGracia						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:plazoPeriodoGracia		
EvaluadorLight	IN	plazoDiferido						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:plazoDiferido		
EvaluadorLight	IN	pcteDiferido						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:pcteDiferido		
EvaluadorLight	IN	pcteOpcionCompraMaximo						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:pcteOpcionCompraMaximo		
EvaluadorLight	IN	redondeo						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:redondeo		
EvaluadorLight	IN	tasaEvaluacionAuxiliar						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:tasaEvaluacionAuxiliar		
EvaluadorLight	IN	periodicidadPagoNormal						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:periodicidadPagoNormal		
EvaluadorLight	IN	periodicidadPagoExtra						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:periodicidadPagoExtra		
EvaluadorLight	IN	montoPagoExtra						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:montoPagoExtra		
EvaluadorLight	IN	plazoInicioPagoExtra						eval:EvaluadorLight:Request:Data:Productos:Producto:Catalogo:plazoInicioPagoExtra		
EvaluadorLight	IN	indExterno						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoCompra:indExterno	2	
EvaluadorLight	IN	codigoProducto						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoCompra:codigoProducto	TDC	
EvaluadorLight	IN	codigoSubProducto						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoCompra:codigoSubProducto	0	
EvaluadorLight	IN	montoDesembolsado						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoCompra:montoDesembolsado	0	
EvaluadorLight	IN	saldoActual						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoCompra:saldoActual	4737000	
EvaluadorLight	IN	cuotaActual						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoCompra:cuotaActual	514000	
EvaluadorLight	IN	saldoProductoBase						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoAsociado:saldoProductoBase		
EvaluadorLight	IN	fechaAperturaProductoBase						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoAsociado:fechaAperturaProductoBase		
EvaluadorLight	IN	montoProductoBase						eval:EvaluadorLight:Request:Data:Productos:Producto:ProductoAsociado:montoProductoBase		
EvaluadorLight	IN	valCertificadoDeLaDeuda						eval:EvaluadorLight:Request:Data:Productos:Producto:valCertificadoDeLaDeuda		
EvaluadorLight	IN	valCodigoMarca						eval:EvaluadorLight:Request:Data:Productos:Producto:valCodigoMarca		
EvaluadorLight	IN	valNombreReferenciaFamiliar						eval:EvaluadorLight:Request:Data:Productos:Producto:valNombreReferenciaFamiliar		
EvaluadorLight	IN	valTelefonoReferenciaFamiliar						eval:EvaluadorLight:Request:Data:Productos:Producto:valTelefonoReferenciaFamiliar		
EvaluadorLight	IN	valNombreReferenciaPersonal						eval:EvaluadorLight:Request:Data:Productos:Producto:valNombreReferenciaPersonal		
EvaluadorLight	IN	valTelefonoReferenciaPersonal						eval:EvaluadorLight:Request:Data:Productos:Producto:valTelefonoReferenciaPersonal		
EvaluadorLight	IN	valTieneOperacionesInternacionales						eval:EvaluadorLight:Request:Data:Productos:Producto:valTieneOperacionesInternacionales		
EvaluadorLight	IN	montoEstimadoMensual						eval:EvaluadorLight:Request:Data:Productos:Producto:operacionesInternacionales:OperacionInternacionales:montoEstimadoMensual		
EvaluadorLight	IN	codTipoOperacion						eval:EvaluadorLight:Request:Data:Productos:Producto:operacionesInternacionales:OperacionInternacionales:codTipoOperacion		
EvaluadorLight	IN	codPaisDestino						eval:EvaluadorLight:Request:Data:Productos:Producto:operacionesInternacionales:OperacionInternacionales:codPaisDestino		
EvaluadorLight	IN	codPaisOrigen						eval:EvaluadorLight:Request:Data:Productos:Producto:operacionesInternacionales:OperacionInternacionales:codPaisOrigen		
EvaluadorLight	OUT	nombreOperacion						eva:EvaluadorLightResponse:Response:DataHeader:nombreOperacion	EvaluadorLight	
EvaluadorLight	OUT	total						eva:EvaluadorLightResponse:Response:DataHeader:total	120003	
EvaluadorLight	OUT	caracterAceptacion						eva:EvaluadorLightResponse:Response:DataHeader:caracterAceptacion	B	
EvaluadorLight	OUT	ultimoMensaje						eva:EvaluadorLightResponse:Response:DataHeader:ultimoMensaje	1	
EvaluadorLight	OUT	idTransaccion						eva:EvaluadorLightResponse:Response:DataHeader:idTransaccion	1591397239	
EvaluadorLight	OUT	codMsgRespuesta						eva:EvaluadorLightResponse:Response:DataHeader:codMsgRespuesta	0	
EvaluadorLight	OUT	msgRespuesta						eva:EvaluadorLightResponse:Response:DataHeader:msgRespuesta	Proceso ejecutado con exito	
EvaluadorLight	OUT	numeroSolicitud						eva:EvaluadorLightResponse:Response:Data:Solicitud:numeroSolicitud	1328120132	
EvaluadorLight	OUT	fechaEvaluacion						eva:EvaluadorLightResponse:Response:Data:Solicitud:fechaEvaluacion	2020-06-05	
EvaluadorLight	OUT	flagCampanaFirme						eva:EvaluadorLightResponse:Response:Data:Solicitud:flagCampanaFirme	N	
